"id"	"primary_name"	"location"	"last_status_check_time"	"total.dois"	"current.dois"	"backfile.dois"	"prefixes"	"coverge.references.backfile"	"coverge.references.current"	"combinedPercEst"
4657	"The Korea Institute of Applied Superconductivity and Cryogenics"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	262	52	210	10.9714	0.914285719394684	0.711538434028625	0.001308056152302
8410	"OAE Publishing"	"Suite 1705, Plaza B, Green SOHO Alliance No. 1 Jinye Road Xian 710065 China"	"2018-03-26"	834	518	316	10.20517	0.721518993377686	0	0.001302344129631
4920	"The Korean Society of Conservation Science for Cultural Heritage"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	276	94	182	10.12654	0.879120886325836	0.723404228687286	0.001302344111927
9359	"The Korean Society of Maternal and Child Health"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	248	43	205	10.21896	0.902438998222351	1	0.001302344088095
4781	"The Korean Society of Plant Taxonomists"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	1019	72	947	10.1111	0.16684265434742	0.972222208976746	0.001302344077115
6784	"The Japanese Modern Association of Korea"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	663	0	663	10.16979	0.342383116483688	0	0.001296632118706
2819	"The Korean Society for Transplantation (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	229	27	202	10.4285	0.990099012851715	1	0.001296632086533
2563	"The Health Care Science Institute"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	593	50	543	10.4091	0.405156522989273	0.140000000596046	0.001296632037506
6852	"Law Research Institute of KNU"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	458	0	458	10.17248	0.493449777364731	0	0.001290920036284
6500	"Korean Language Research Circle"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	302	45	257	10.16876	0.723735392093658	0.888888895511627	0.001290920025049
3403	"Japan Health Physics Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1886	51	1835	10.5453	0.104087196290493	0.666666686534882	0.001285208047362
8771	"Asia-Pacific Research Center"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	297	0	297	10.21196	0.757575750350952	0	0.001285207999654
3711	"Natal Museum of South Africa"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	245	0	245	10.5733	0.918367326259613	0	0.001285207982972
6859	"Journal of Humanities, Seoul National University"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	420	113	307	10.17326	0.540716588497162	0.522123873233795	0.001285207956756
3361	"Society of Economic Geologists"	"7811 Shaffer Parkway Littleton CO 80127 United States"	"2018-03-26"	10864	214	10650	10.5382	0.016901409253478	0.20560747385025	0.001279496021733
6460	"The Korean Society for Dance Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	333	16	317	10.16877	0.665615141391754	0.8125	0.001279495975281
7267	"Korean Studies Institute"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	345	50	295	10.1779	0.647457599639893	0.660000026226044	0.00127949593749
4007	"Japan Society for Environmental Chemistry"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	892	7	885	10.5985	0.245197743177414	0.857142865657806	0.001273783956526
4690	"Johns Hopkins School Bloomberg School of Public Health, Center for Communication Programs"	"111 Market Place Suite 310 Baltimore MD 21202 United States"	"2018-03-26"	333	150	183	10.9745	0.923497259616852	0.360000014305115	0.001273783944439
6066	"Editorial Department of Engineering Sciences"	"Chinese Academy of Engineering Sciences 15 Fusheng Dasha, No. 4, Huixin Dongjie, Chaoyang District Beijing 100029 China"	"2018-03-26"	365	154	211	10.15302	0.848341226577759	0.279220789670944	0.001268071907469
4096	"Korean Society of Pediatric Endocrinology"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	242	52	190	10.6065	0.994736850261688	0.634615361690521	0.001268071907128
9677	"The Russian Presidential Academy of National Economy and Public Administration"	"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation"	"2018-03-26"	1337	1145	192	10.22394	0.828125	0.055021833628416	0.001268071902255
3883	"Pediatric Pharmacy Advocacy Group"	"5865 Ridgeway Center Parkway Suite 300 #300 Memphis TN 38120 United States"	"2018-03-26"	341	126	215	10.5863	0.469767451286316	0.960317432880402	0.001268071896914
7742	"University of Puerto Rico at Mayaguez"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	228	0	228	10.18475	0.973684191703796	0	0.001268071880572
792	"Ecological Society of America"	"127 W State St Suite 301 Ithaca NY 14850-5427 United States"	"2018-03-26"	284	175	109	10.189	0.458715587854385	0.977142870426178	0.001262359877478
3253	"Association for Applied Psychophysiology and Biofeedback"	"10200 West 44th AvenueSuite 304 Suit 304 Wheat Ridge 80033 United States"	"2018-03-26"	300	51	249	10.5298	0.722891569137573	0.803921580314636	0.001262359876967
4235	"The Korean Society of Oriental Neuropsychiatry"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	241	27	214	10.7231	0.9532710313797	0.629629611968994	0.001262359870839
4132	"Japan Society of Health Evaluation and Promotion"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	4456	150	4306	10.7143	0.042731072753668	0.246666669845581	0.001262359868073
6340	"Japan Society of Health Psychology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	501	195	306	"10.15630, 10.11560"	0.581699371337891	0.215384617447853	0.001256647879746
5707	"Korean Biblia Society for Library and Information Science"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	303	65	238	10.14699	0.773109257221222	0.553846180438995	0.001256647862127
5022	"Korean Society of Developmental Biology"	"#609, Jungang-Deco Plaza, 148 Eulgiro, Jung-gu Seoul 04549 South Korea"	"2018-03-26"	233	83	150	10.12717	0.913333356380463	1	0.001256647853615
11345	"Sycamore Global Publications"	"619 Cherry Street Box 3 Terre Haute IN 47807 United States"	"2018-03-26"	777	47	730	10.26802	0.238356158137321	0.978723406791687	0.001256647808504
6434	"Korean Logistics Society"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	285	53	232	10.15735	0.892241358757019	0.245283022522926	0.001256647807738
6381	"Institute for Philosophy"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	421	64	357	10.1575	0.51260507106781	0.5625	0.001250935857501
5885	"Society of Cosmetic Scientists of Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	230	59	171	10.1523	0.994152069091797	0.830508470535278	0.001250935818688
6689	"Academy of Science of South Africa"	"1st Floor Block A, The Woods 41 De Havilland Crescent, Persquor Park, Meirin Pretoria Gauteng 0020 South Africa"	"2018-03-26"	5246	1746	3500	10.17159	0.044857144355774	0.035509735345841	0.001250935816305
2173	"JStage (Ornithological Society of Japan)"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	2099	23	2076	10.3838	0.095857419073582	0.869565188884735	0.001250935805921
4654	"Korean Tunnelling Association"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	309	76	233	10.9711	0.80257511138916	0.421052634716034	0.001250935805069
11119	"Chinese Literary Society"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	745	164	581	10.26586	0.26161789894104	0.408536583185196	0.001250935792132
4269	"Society for Computational Design and Engineering"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	285	92	193	10.7315	0.958549201488495	0.369565218687057	0.001250935775449
2853	"Ashdin Publishing"	"Bldg. 4, Al-toob, Al-Ramley Nasr City Nasr City Cairo Egypt"	"2018-03-26"	222	20	202	10.4303	0.98514848947525	1	0.00125093576898
8922	"Korean Society for Buddhist Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	387	80	307	10.21482	0.543973922729492	0.649999976158142	0.001250935754681
5598	"Korean Geo-Environmental Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	239	53	186	10.14481	0.940860211849213	0.811320781707764	0.001245223767418
1367	"Kyushu Dental Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	11794	0	11794	10.2504	0.018483974039555	0	0.001245223704517
2549	"PAGEPress Publications"	"MEDIT SNC, Attn. PAGEPress Publications Via Giuseppe Belli 4 Via Giuseppe Belli 4 Pavia 27100 Italy"	"2018-03-26"	16999	2641	14358	"10.7343, 10.4081"	0.015113526023924	0	0.001239511765037
6758	"Komsomolsk-na-Amure State Technical University"	"Lenin 27 Komsomolsk-na-Amure Khabarosk Territory 681013 Russian Federation"	"2018-03-26"	996	180	816	10.17084	0.265931367874146	0	0.001239511705253
3281	"The William and Mary Quarterly"	"P.O. Box 8781 Williamsburg VA 23187-8781 United States"	"2018-03-26"	500	98	402	10.5309	0.537313461303711	0	0.001233799756804
4526	"The Korean Society of Nondestructive Testing"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	312	96	216	10.7779	0.930555582046509	0.15625	0.001233799724119
3340	"Korean Oncology Nursing Society (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	219	29	190	10.5388	0.984210550785065	1	0.001233799717991
3814	"Korean Academic Society of Occupational Health Nursing"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	223	37	186	10.5807	1	0.810810804367065	0.001233799690073
1543	"American School of Classical Studies at Athens (ASCSA)"	"6-8 Charlton Street Princeton NJ 08540-5232 United States"	"2018-03-26"	1773	33	1740	10.2972	0.124137930572033	0	0.001233799686838
6694	"Korean Association of Social Policy"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	227	0	227	10.17	0.947136580944061	0	0.001228087677956
4528	"Korean Society of Steel Construction"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	291	57	234	10.7781	0.854700863361359	0.263157904148102	0.001228087670466
3760	"Korean Academy of Child and Adolescent Psychiatry"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	222	69	153	10.5765	0.986928105354309	0.91304349899292	0.00122237562907
5422	"International Journal of Cancer Therapy and Oncology"	"12121 Heritage Park Road #156 Oklahoma City OK 73120 United States"	"2018-03-26"	254	43	211	10.14319	0.81990522146225	0.953488349914551	0.001222375624644
4757	"National Institute of Advanced Industrial Science"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	436	14	422	10.9795	0.48104265332222	0.785714268684387	0.001222375617153
6398	"The Society of Korean Dances Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	262	73	189	10.15726	0.820105791091919	0.808219194412231	0.001222375595704
9061	"Editorum, LLC"	"St. Polyarnaya, h.31-V, Str. 1 Moscow CA 127214 Russian Federation"	"2018-03-26"	214	214	0	10.2161	0	0.995327115058899	0.00121666359959
2025	"The Weed Science Society of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	3258	15	3243	10.3719	0.061979647725821	0.800000011920929	0.001216663571778
2933	"ZBW - German National Library of Economics"	"Neuer Jungfernstieg 21 Hamburg D-20347 Germany"	"2018-03-26"	375	50	325	10.5018	0.655384600162506	0	0.001216663556351
631	"Japanese Society for Complementary & Alternative Medicine"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	228	15	213	10.1625	0.938967108726501	0.866666674613953	0.001216663551925
5589	"Japan Society of Photogrammetry and Remote Sensing"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	2535	6	2529	10.4287	0.082641363143921	0.5	0.001210951591218
3945	"Korean Society of Public Health Nursing"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	225	53	172	10.5932	1	0.754716992378235	0.001210951552405
5479	"Korean Academy of Stomatognathic Function and Occlusion"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	218	90	128	10.14368	0.984375	0.955555558204651	0.001210951550362
8979	"Korean Society of Dance Science"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	212	33	179	10.21539	1	1	0.001210951549001
1591	"Carnegie Museum of Natural History"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	224	26	198	10.2992	0.954545438289642	0.884615361690521	0.001210951527211
7860	"The Modern Linguistic Society of Korea"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	367	0	367	10.18627	0.572207093238831	0	0.001199527496169
5193	"The Society of Korean Medicine"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	210	91	119	10.13048	1	1	0.001199527477784
2011	"Japan Academy of Midwifery"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	798	21	777	10.3418	0.245817244052887	0.904761910438538	0.001199527470634
2874	"Japanese Society of Nutrition and Food Science"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	4029	22	4007	10.4327	0.046917892992497	1	0.00119952746191
2248	"ID Design 2012/DOOEL Skopje"	"Rajko Zhinzifov No. 48 Naroden Front No. 13/45 Skopje 1000 Macedonia"	"2018-03-26"	1255	464	791	10.3889	0.265486717224121	0	0.001199527439652
1082	"Keio Journal of Medicine"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1597	18	1579	10.2302	0.124762505292892	0.666666686534882	0.001193815420556
4938	"Korea Spatial Information Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	235	0	235	10.12672	0.889361679553986	0	0.001193815411874
4661	"The Korea Society of Medical and Biological Engineering"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	209	20	189	10.9718	0.994709014892578	1	0.001188103428356
4741	"IMDA Press"	"548 Springbrook Drive Palmyra PA 17078 United States"	"2018-03-26"	554	0	554	10.9768	0.375451266765594	0	0.001188103416781
5709	"The Korean Association of Hepato-Biliary-Pancreatic Surgery"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	213	56	157	10.14701	0.993630588054657	0.928571403026581	0.001188103411674
2490	"Forum: Carbohydrates Coming of Age"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1187	65	1122	10.4052	0.150623887777328	0.584615409374237	0.001182391392067
7388	"UCLA American Indian Studies Center"	"3230 Campbell Hall, Box 951546 Los Angeles CA 90095-1548 United States"	"2018-03-26"	3258	32	3226	10.17953	0.064166150987148	0	0.001182391388577
6651	"The Shakespeare Association of Korea"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	367	60	307	10.17009	0.537459254264832	0.699999988079071	0.001182391315803
2872	"The Japan Society of Polymer Processing"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	938	0	938	10.4325	0.219616204500198	0	0.001176679334328
4019	"Japan Society of Sports Industry"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	461	61	400	10.5997	0.4375	0.508196711540222	0.001176679331945
4471	"Korean Association of Fundamentals of Nursing"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	213	62	151	10.7739	1	0.887096762657166	0.001176679331264
5597	"The Korean Society of Mushroom Science"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	221	51	170	10.1448	0.970588207244873	0.803921580314636	0.001176679311517
1256	"Beta Beta Biological Society"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	399	54	345	10.1893	0.52753621339798	0.444444447755814	0.001176679299941
6487	"English and American Cultural Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	283	29	254	10.15839	0.720472455024719	0.75862067937851	0.001170967318467
4599	"The Busan Gyeongnam Mathematical Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	254	49	205	10.7858	0.863414645195007	0.551020383834839	0.001165255270261
3480	"Korean Society for Sexual Medicine and Andrology (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	208	43	165	10.5534	0.987878799438477	0.953488349914551	0.00116525526958
8919	"Center for Southeast Asian Studies, HUFS"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	340	44	296	10.21485	0.648648619651794	0.272727280855179	0.001165255217149
8762	"Multiphysics"	"2A Elm Road Manchester M20 6XB United Kingdom"	"2018-03-26"	317	64	253	10.21152	0.802371561527252	0	0.001159543257464
1755	"Japanese Society of Agricultural Informatics"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	414	15	399	10.3173	0.476190477609634	0.866666674613953	0.00115954323244
1244	"Society for Integrative and Comparative Biology"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	218	0	218	10.1668	0.926605522632599	0	0.001153831215386
4672	"Korean Society of Electron Microscopy"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	202	80	122	10.9729	1	1	0.001153831192916
5263	"Ardeola"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	232	60	172	10.13157	0.883720934391022	0.833333313465118	0.001153831190192
6482	"Research Institute of Science Education, Pusan National University"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	207	0	207	10.15812	0.966183602809906	0	0.001142407154724
4347	"The Rubber Society of Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	203	40	163	10.7473	0.987730085849762	0.975000023841858	0.001142407149957
7300	"Honam Institute of Humanities and Social Sciences"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	229	36	193	10.17939	0.886010348796844	0.805555582046509	0.001142407111825
